恒达富士,TA1.75C-H,,MC,,DC110V,400*5*10*16,有,富士,海1387,7米,,
恒达富士,TA1.75D-H,,MC,,DC110V,400*5*10*16,有,富士,海1387,7米,,
恒达富士,U1.0DS-H,,MM,,DC110V,480*7*12*18,有,富士,海1387,7米,,
恒达富士,U1.0ES-H,,MM,,DC110V,480*7*12*18,有,富士,海1387,7米,,
恒达富士,U1.0FS-H,,MM,,DC110V,480*7*12*18,有,富士,海1387,7米,,
恒达富士,U1.75DS-H,,MM,,DC110V,480*7*12*18,有,富士,海1387,7米,,
恒达富士,U1.75ES-H,,MM,,DC110V,480*7*12*18,有,富士,海1387,7米,,
恒达富士,Y1.6D3-H,,AWW,,AC220V,410*8*10*16-3C,有,富士,海1387,7米,,
恒达富士,Y4.0B2-H,,CWW,,AC220V,480*10*10*14-3F(F),有,富士,海1387,7米,,
宏偉電機工業股份有限公司,S2.0BL-H,,BCC,,DC110V,480*4*10*16-3U,有,默纳克,海1387,7米,,
呼伦贝尔市恒达,S1.0C-N,,BCC,,DC110V,400*5*10*16,无,安川L1000A,多8192,7米,,
湖北富菱机电工程有限公司,S1.75D-H,,BCC,,AC220V,400*5*10*16,有,CV,海1387,8米配,,
湖北正野,S1.75D-H,,BCC,,DC110V,400*5*10*16,有,新时达,海1387,10米,,
湖北正野,TA1.0B-H,,MC,,DC110V,400*4*10*16,有,新时达,海1387,10米,,
湖北正野,TA1.0C-H,,MC,,DC110V,400*5*10*16,有,新时达,海1387,10米,,
湖北正野,TA1.0D-H,,MC,,DC110V,400*5*10*16,有,,海1387,7米,,
湖北正野,TA1.5B-H,,MC,,DC110V,400*4*10*16,有,新时达,海1387,10米,,
湖北正野,TA1.5C-H,,MC,,DC110V,400*5*10*16,有,新时达,海1387,10米,,
湖北正野,TA1.5D-H,,MC,,DC110V,400*5*10*16,有,新时达,海1387,10米,,
湖北正野,TA1.75C-H,,MC,,DC110V,400*5*10*16,有,新时达,海1387,10米,,
湖北正野,TA1.75D-H,,MC,,DC110V,400*5*10*16,有,新时达,海1387,10米,,
湖北正野,U1.0ES-H,,MM,,DC110V,480*7*12*18,有,新时达,海1387,10米,,
湖北正野,U1.5ES-H,,MM,,DC110V,480*7*12*18,有,新时达,海1387,10米,,
湖北正野,U1.75ES-H,,MM,,DC110V,480*7*12*18,有,新时达,海1387,10米,,
湖南德力通,S2.0D-H,,BCC,,DC110V,400*5*10*16,有,新时达,海1387,8米,,
湖南德力通,TA1.0D-H,,MC,,DC110V,400*6*8*12-2F,无,默纳克,海1387,10米,,
湖南德力通,TA1.0D-N,,MC,,DC110V,400*5*10*16,有,安川,多8192,7米,,
湖南德力通,TA1.6D-N,,MC,,DC110V,400*5*10*16,有,安川,多8192,7米,,
湖南升华,S1.75D-H,,BCC,,DC110V,V400*5*10*16,有,新时达,海1387,7米,,
湖南信达,S1.0D-H,,BCC,,DC110V,400*5*10*16,无,默纳克,海1387,7米,,
湖南信达,S1.5C-H,,BCC,,DC110V,400*5*10*16,有,默纳克,海1387,7米,,
湖南信达,S2.0C-H,,BCC,,DC110V,400*5*10*16,有,默纳克,海1387,7米,,
湖南信达,S2.0D-H,,BCC,,DC110V,400*5*10*16,有,默纳克,海1387,7米,,
湖南信达,TA1.0D-H,,MC,,DC110V,400*5*10*16,无,默纳克,海1387,7米,,
湖南信达,TA1.75D-H,,MC,,DC110V,400*5*10*16,有,默纳克,海1387,7米,,
湖南信达,U1.0ES-H,,MM,,DC110V,480*7*12*18,有,默纳克,海1387,7米,,
湖南信达,U2.0DS-H,,MM,,DC110V,480*7*12*18,有,默纳克,海1387,7米,,
华东二个人,TA1.0D-N,,MC,,DC110V,400*5*10*16,有,安川L7B,多8192,7米,,
华东个人,S1.75D-N,,BCC,,DC110V,400*5*10*16,有,爱默生,多8192,9米,,
华东个人（冯慕良客户）,U1.0ES-H,,MM,,DC110V,480*7*12*18,有,新时达,海1387,7米,,
华东个人（郝利平客户）,TA2.0D-H,,MC,,DC110V,400*5*10*16,有,新时达,海1387,8米,,
华东个人（郝利平客户卢林）,S1.6C-N,,BCC,,AC220V,400*5*10*16,有,富士,多8192,7米,,
华东个人(郝利平用户）,TA1.0D-H,,MC,,DC110V,400*5*10*16,无,富士,海1387,7米,,
华东个人（周军客户）,TA1.0D-H,,MC,,DC110V,400*5*10*16,无,默纳克,海1387,7米,,
华东个人（周军客户）,TA1.75C-H,,MC,,DC110V,400*5*10*16,有,默纳克,海1387,7米,,
华南个人（深圳中菱）,S1.6D-N,,BCC,,AC220V,400*5*10*16,有,安川,多8192,7米,,
惠州通力,TA1.0B-H,,MC,,DC110V,400*4*10*16,有,默纳克,海1387,7米,,
惠州通力,TA1.0D-H,,MC,,DC110V,400*5*10*16,无,默纳克,海1387,7米,,
惠州通力,TA1.5D-H,,MC,,DC110V,400*5*10*16,有,默纳克,海1387,7米,,
惠州通力,TA1.75D-H,,MC,,DC110V,400*5*10*16,有,默纳克,海1387,7米,,
江苏阿尔法,TA1.5C-H,,MC,,DC110V,400*5*10*16,有,新时达,海1387,10米,,
江苏阿尔法,TA1.75C-H,,MC,,DC110V,400*5*10*16,有,新时达,海1387,10米,,
江苏阿尔法,TA1.75D-H,,MC,,DC110V,400*5*10*16,有,默纳克,海1387,10米,,
江苏阿尔法,TA2.0D-H,,MC,,DC110V,400*5*10*16,有,新时达,海1387,10米,,
江苏阿尔法,U1.75ES-H,,MM,,DC110V,480*7*12*18,有,新时达,海1387,10米,,
江苏伯爵,T1.0AM-H,,MC,,DC110V,325*4*8*12,有,默纳克,海1387,8米,,
江苏伯爵,TA0.5D-H,,MC,,DC110V,400*5*10*16,无,默纳克,海1387,8米,,
江苏伯爵,TA1.0B-H,,MC,,DC110V,400*4*10*16,有,默纳克,海1387,8米,,
江苏伯爵,TA1.0C-H,,MC,,DC110V,400*5*10*16,无,新时达,海1387,8米,,
江苏伯爵,TA1.0D-H,,MC,,DC110V,400*5*10*16,有,默纳克,海1387,9米,,
江苏伯爵,TA1.5D-H,,MC,,DC110V,400*5*10*16,有,默纳克,海1387,8米,,
江苏伯爵,TA1.75C-H,,MC,,DC110V,400*5*10*16,有,新时达,海1387,8米,,
江苏伯爵,TA1.75D-H,,MC,,DC110V,400*5*10*16,有,新时达,海1387,8米,,
江苏伯爵,U1.0DS-H,,MM,,DC110V,480*6*12*18,有,默纳克,海1387,8米,,
江苏广日,S1.0C-H,,BCC,,DC110V,400*5*10*16,无,新时达,海1387,7米,,
江苏广日,S1.75C-H,,BCC,,DC110V,400*5*10*16,有,新时达,海1387,7米,,
江苏广日,S2.0D-H,,BCC,,DC110V,400*5*10*16,有,新时达,海1387,7米,,
江苏广日,S2.0DL-H,,BCC,,DC110V,480*5*10*16-3U,有,新时达,海1387,7米,,
江苏广日,TA1.0A-H,,MC,,DC110V,400*4*10*16,无,默纳克,海1387,7米,,
江苏广日,TA1.0AL-H,,MC,,DC110V,480*4*10*16,无,默纳克,海1387,7米,,
江苏广日,TA1.0B-H,,MC,,DC110V,400*4*10*16,无,新时达,海1387,7米,,
江苏广日,TA1.0C-H,,MC,,DC110V,400*5*10*16,有,新时达,海1387,9米,,
江苏广日,TA1.0CL-H,,MC,,DC110V,480*5*10*16,无,新时达,海1387,9米,,
江苏广日,TA1.0D-H,,MC,,DC110V,400*5*10*16,有,新时达,海1387,7米,,
江苏广日,TA1.0E-H,,MC,,DC110V,400*5*10*16,有,新时达,海1387,7米,,
江苏广日,TA1.5C-H,,MC,,DC110V,400*5*10*16,有,新时达,海1387,7米,,
江苏广日,TA1.5CL-H,,MC,,DC110V,480*5*10*16,无,新时达,海1387,9米,,
江苏广日,TA1.5D-H,,MC,,DC110V,400*5*10*16,无,新时达,海1387,7米,,
江苏广日,TA1.75C-H,,MC,,DC110V,400*5*10*16,有,新时达,海1387,7米,,
江苏广日,TA1.75CL-H,,MC,,DC110V,480*5*10*16,无,新时达,海1387,9米,,
江苏广日,TA1.75D-H,,MC,,DC110V,400*5*10*16,有,新时达,海1387,7米,,
江苏广日,U1.0ES-H,,MM,,DC110V,480*7*12*18,无,新时达,海1387,7米,,
江苏广日,U1.5DS-H,,MM,,DC110V,480*7*12*18,有,默纳克,海1387,7米,,
江苏广日,U1.5ES-H,,MM,,DC110V,480*7*12*18,有,默纳克,海1387,7米,,
江苏嘉捷,Y4.0B2-H,,CWW,复,DC110V,480*10*10*15-3F(H),有,默纳克,海1387,10米配,,
江苏嘉捷,Y4.0D2-H,,EWW,复,DC110V,480*12*11*15-3F(N),有,默纳克,海1387,10米配,,
江苏嘉捷,Y4.0E2-H,,EWW,复,DC110V,480*12*11*15-3F(N),有,新时达,海1387,10米配,,
江苏凯斯博电梯有限公司,S1.75C-H,,BCC,,DC110V,400*5*10*16,有,新时达,海1387,10米,,
江苏凯斯博电梯有限公司,S1.75D-H,,BCC,,DC110V,400*5*10*16,有,新时达,海1387,8米,,
江苏凯斯博电梯有限公司,S2.0C-H,,BCC,,DC110V,400*5*10*16,有,新时达,海1387,8米,,
江苏凯斯博电梯有限公司,S2.0D-H,,BCC,,DC110V,400*5*10*16,有,新时达,海1387,8米,,
江苏凯斯博电梯有限公司,S2.5D-H,,BCC,,DC110V,400*6*10*16-3G,有,新时达,海1387,8米,,
江苏凯斯博电梯有限公司,U0.5FS-H,,MM,,DC110V,480*7*12*18,无,新时达,海1387,8米,,
江苏凯斯博电梯有限公司,U1.0DS-H,,MM,,DC110V,480*7*12*18,无,新时达,海1387,8米,,
江苏凯斯博电梯有限公司,U1.0ES-H,,MM,,DC110V,480*7*12*18,无,新时达,海1387,8米,,
江苏菱智电梯有限公司,S1.75D-H,,BCC,,AC220V,400*5*10*16,有,新时达,海1387,7米,,
江苏菱智电梯有限公司,U2.0FS-H,,MM,,DC110V,480*7*12*18,有,默纳克,海1387,10米,,
江苏美佳,S2.0C-H,,BCC,,DC110V,400*5*10*16,有,蓝光一体化,海1387,5米,,
江苏美佳,S2.0D-H,,BCC,,DC110V,400*5*10*16,有,蓝光一体化,海1387,5米,,中酞兰
江苏美佳,S2.0E-H,,BCC,,DC110V,340*8*8*12-3,有,蓝光一体化,海1387,6米,,
江苏美佳,TA1.0B-H,,MC,,DC110V,400*4*10*16,有,蓝光一体化,海1387,6米,,
江苏美佳,TA1.0D-H,,MC,,DC110V,400*5*10*16,有,蓝光一体化,海1387,7米,,
江苏美佳,TA1.0E-H,,MC,,DC110V,400*5*10*16,无,蓝光一体化,海1387,7米,,
江苏美佳,TA1.5C-H,,MC,,DC110V,400*5*10*16,有,蓝光一体化,海1387,7米,,
江苏美佳,TA1.75C-H,,MC,,DC110V,400*5*10*16,有,蓝光一体化,海1387,7米,,
江西永安,TA1.0D-H,,MC,,DC110V,400*5*10*16,有,默纳克,海1387,7米,,
精富电梯（上海）有限公司,Y4.0B2-H,,CWW,,AC220V,480*10*10*14-3F(F),有,蓝光一体化,海1387,7米,,
巨人通力,S1.0D-H,,BCC,,AC220V,400*5*10*16,无,CV,海1387,,,中酞兰
凯斯博电梯有限公司,S1.75C-H,,BCC,,DC110V,400*5*10*16,有,新时达,海1387,8米,,
凯斯博电梯有限公司,U0.5FS-H,,MM,,DC110V,480*7*12*18,无,默纳克,海1387,8米,,
凯斯博电梯有限公司,U1.0ES-H,,MM,,DC110V,480*7*12*18,无,新时达,海1387,8米,,
凯斯博电梯有限公司,U1.75ES-H,,MM,,DC110V,480*7*12*18,有,新时达,海1387,8米,,
康力,S1.0B-N,,BCC,,AC220V,400*4*10*16,有,安川L7B,多8192,10米,,
康力,S1.0C-N,,BCC,,AC220V,400*5*10*16,无,安川L1000A,多8192,10米,,
康力,S1.0D-N,,BCC,,AC220V,400*5*10*16,无,安川L1000A,多8192,10米,,
康力,S1.75C-N,,BCC,,AC220V,400*5*10*16,有,安川L1000A,多8192,10米,,
康力,S1.75D-N,,BCC,,AC220V,400*5*10*16,有,安川L1000A,多8192,10米,,
康力,TA1.0B-H,,MC,,DC110V,400*4*10*16,有,新时达,海1387,10米,,
康力,TA1.0B-N,,MC,,DC110V,400*4*10*16,有,安川L1000A,多8192,10米,,中酞兰
康力,TA1.0C-N,,MC,,DC110V,400*5*10*16,有,安川L1000A,多8192,10米,,
康力,TA1.6CL-H,,MC,,DC110V,480*5*10*16,有,新时达,海1387,10米,,
康力,TA1.75C-N,,MC,,DC110V,400*5*10*16,有,安川L1000A,多8192,10米,,
康力,U1.0ES-H,,MM,,DC110V,480*8*10*16-2D,有,新时达,海1387,10米,,
康力,U1.0FS-H,,MM,,DC110V,480*8*10*15-2C,无,安川L1000A,海1387,10米,,
康力,U1.6ES-H,,MM,,DC110V,480*8*10*16-2D,有,新时达,海1387,10米,,
康力,U1.6FS-H,,MM,,DC110V,480*8*10*15-2C,无,新时达,海1387,10米,,
克莱斯（中国）,TA1.0D-H,,MC,,DC110V,400*5*10*16,有,默纳克,海1387,7米,,
克莱斯（中国）,TA1.75D-H,,MC,,DC110V,400*5*10*16,有,默纳克,海1387,7米,,
克莱斯（中国）,TA2.0D-H,,MC,,DC110V,400*5*10*16,有,默纳克,海1387,7米,,
昆明达克,TA1.75C-H,,MC,,DC110V,400*5*10*16,有,新时达,海1387,8米,,
蓝光网络,TA2.0C-H,,MC,,DC220V,400*5*10*16,有,蓝光一体化,海1387,7米,,
连云港西德电梯有限公司(江苏西继),S1.0A-H,,BCC,,AC220V,400*4*10*16,无,施耐德,海1387,10米配,,
连云港西德电梯有限公司(江苏西继),S1.0B-H,,BCC,,AC220V,400*4*10*16,无,施耐德,海1387,10米配,,
连云港西德电梯有限公司(江苏西继),S1.0C-H,,BCC,,DC110V,400*5*10*16,无,CV,海1387,10米配,,
连云港西德电梯有限公司(江苏西继),S1.0D-H,,BCC,,AC220V,400*5*10*16,无,CV,海1387,10米配,,
连云港西德电梯有限公司(江苏西继),S1.5B-H,,BCC,,AC220V,400*4*10*16,无,施耐德,海1387,10米配,,
连云港西德电梯有限公司(江苏西继),S1.5C-H,,BCC,,DC110V,400*5*10*16,无,CV,海1387,10米配,,
连云港西德电梯有限公司(江苏西继),S1.5D-H,,BCC,,DC110V,400*5*10*16,无,CV,海1387,10米配,,
连云港西德电梯有限公司(江苏西继),S1.5E-H,,BCC,,AC220V,340*8*8*12-3,无,施耐德,海1387,10米配,,
连云港西德电梯有限公司(江苏西继),S1.75C-H,,BCC,,DC110V,400*5*10*16,有,CV,海1387,10米配,,
连云港西德电梯有限公司(江苏西继),S1.75D-H,,BCC,,AC220V,400*5*10*16,有,CV,海1387,10米配,,
连云港西德电梯有限公司(江苏西继),S1.75E-H,,BCC,,DC110V,340*8*8*12-3,有,CV,海1387,10米配,,
连云港西德电梯有限公司(江苏西继),S2.0C-H,,BCC,,AC220V,400*5*10*16,有,CV,海1387,10米配,,
连云港西德电梯有限公司(江苏西继),S2.0D-H,,BCC,,DC110V,400*5*10*16,有,CV,海1387,10米配,,
连云港西德电梯有限公司(江苏西继),S2.5D-H,,BCC,,AC220V,400*5*10*16,有,CV,海1387,10米配,,
连云港西德电梯有限公司(江苏西继),TA1.0A-H,,MC,,DC110V,400*4*10*16,有,CV,海1387,10米配,,
连云港西德电梯有限公司(江苏西继),TA1.0B-H,,MC,,DC110V,400*4*10*16,有,CV,海1387,10米配,,
连云港西德电梯有限公司(江苏西继),TA1.0C-H,,MC,,DC110V,400*5*10*16,有,CV,海1387,10米配,,
连云港西德电梯有限公司(江苏西继),TA1.0D-H,,MC,,DC110V,400*5*10*16,有,CV,海1387,10米配,,
连云港西德电梯有限公司(江苏西继),TA1.0E-H,,MC,,DC110V,400*5*10*16,有,施耐德,海1387,10米配,,
连云港西德电梯有限公司(江苏西继),TA1.5A-H,,MC,,DC110V,400*4*10*16,有,施耐德,海1387,10米配,,
连云港西德电梯有限公司(江苏西继),TA1.5B-H,,MC,,DC110V,400*4*10*16,有,CV,海1387,10米配,,
连云港西德电梯有限公司(江苏西继),TA1.5C-H,,MC,,DC110V,400*5*10*16,有,施耐德,海1387,10米配,,
连云港西德电梯有限公司(江苏西继),TA1.5D-H,,MC,,DC110V,400*5*10*16,有,CV,海1387,10米配,,
连云港西德电梯有限公司(江苏西继),TA1.5E-H,,MC,,DC110V,400*5*10*16,有,CV,海1387,10米配,,
连云港西德电梯有限公司(江苏西继),TA1.6C-H,,MC,,DC110V,400*5*10*16,有,CV,海1387,10米配,,
连云港西德电梯有限公司(江苏西继),TA1.6E-H,,MC,,DC110V,400*5*10*16,有,CV,海1387,10米配,,
连云港西德电梯有限公司(江苏西继),TA1.75E-H,,MC,,DC110V,400*5*10*16,有,CV,海1387,10米配,,
连云港西德电梯有限公司(江苏西继),TC1.75E-H,,,,DC110V,400*5*10*16,有,CV,海1387,10米配,,
连云港西德电梯有限公司(江苏西继),U0.5ES-H,,MM,,DC110V,480*8*10*16-2D,无,CV,海1387,10米配,,
连云港西德电梯有限公司(江苏西继),U0.5FS-H,,MM,,DC110V,480*7*12*18,有,CV,海1387,10米配,,
连云港西德电梯有限公司(江苏西继),U1.0DS-H,,MM,,DC110V,480*7*10*16-2D,有,CV,海1387,10米配,,
连云港西德电梯有限公司(江苏西继),U1.0ES-H,,MM,,DC110V,480*8*10*16-2D,有,CV,海1387,10米配,,
连云港西德电梯有限公司(江苏西继),U1.0FS-H,,MM,,DC110V,480*7*12*18,有,施耐德,海1387,10米配,,
连云港西德电梯有限公司(江苏西继),U1.5DS-H,, MM,,DC110V,480*7*10*16-2D,有,CV,海1387,10米配,,
连云港西德电梯有限公司(江苏西继),U1.5ES-H,,MM,,DC110V,480*8*10*16-2D,有,CV,海1387,10米配,,
连云港西德电梯有限公司(江苏西继),U1.75DS-H,,MM,,DC110V,480*7*10*16-2D,有,CV,海1387,10米配,,
连云港西德电梯有限公司(江苏西继),U1.75ES-H,,MM,,DC110V,480*8*10*16-2D,有,CV,海1387,10米配,,
连云港西德电梯有限公司(江苏西继),U2.0DS-H,,MM,,DC110V,480*7*10*16-2D,有,CV,海1387,10米配,,
连云港西德电梯有限公司(江苏西继),U2.5DS-H,,MM,,DC110V,480*7*10*16-2D,有,CV,海1387,10米配,,
连云港西德电梯有限公司(江苏西继),U2.5FS-H,,MM,,DC110V,480*7*12*18,有,CV,海1387,10米配,,
辽宁北富,TA1.0C-H,,MC,,DC110V,400*5*10*16,有,默纳克,海1387,7米,,
辽宁北富,TA1.0D-H,,MC,,DC110V,400*5*10*16,有,默纳克,海1387,9米,,
辽宁北富,Y4.0B2-H,,CWW,,DC110V,480*10*10*14-3F(F),有,默纳克,海1387,9米,,
辽宁富士,S1.0A-H,,BCC,,AC220V,400*4*10*16,无,默纳克,海1387,7米,,
辽宁富士,S1.0B-H,,BCC,,AC220V,400*4*10*16,无,默纳克,海1387,7米,,
辽宁富士,S1.0C-H,,BCC,,DC110V,400*5*10*16,无,默纳克,海1387,7米,,
辽宁富士,S1.0D-H,,BCC,,AC220V,400*5*10*16,无,默纳克,海1387,7米,,
辽宁富士,S1.75C-H,,BCC,,AC220V,400*5*10*16,有,新时达,海1387,7米,,
辽宁富士,S1.75D-H,,BCC,,AC220V,400*5*10*16,有,蓝光一体化,海1387,7米,,
辽宁富士,TA1.0C-H,,MC,,DC110V,400*5*10*16,有,默纳克,海1387,7米,,
辽宁富士,TA1.0D-H,,MC,,DC110V,400*5*10*16,有,默纳克,海1387,7米,,
辽宁富士,TA1.5C-H,,MC,,DC110V,400*5*10*16,有,蓝光一体化,海1387,7米,,
辽宁富士,TA1.5D-H,,MC,,DC110V,400*5*10*16,有,蓝光一体化,海1387,7米,,
辽宁富士,TA1.75C-H,,MC,,DC110V,400*5*10*16,有,默纳克,海1387,7米,,
辽宁富士(安徽）,S1.0C-H,,BCC,,AC220V,400*5*10*16,无,蓝光一体化,海1387,8米,,
辽宁富士(安徽）,S1.75C-H,,BCC,,AC220V,400*5*10*16,有,蓝光一体化,海1387,8米,,
辽宁富士(安徽）,T1.0AM-H,,MC,,DC220V,325*4*8*12,无,默纳克,海1387,8米,,
辽宁富士(安徽）,TA1.0C-H,,MC,,DC220V,400*5*10*16,有,默纳克,海1387,8米,,
辽宁富士(安徽）,TA1.0D-H,,MC,,DC220V,400*5*10*16,有,新时达,海1387,8米,,
辽宁富士(安徽）,TA1.5C-H,,MC,,DC220V,400*5*10*16,有,默纳克,海1387,8米,,
辽宁富士(安徽）,TA1.75C-H,,MC,,DC220V,400*5*10*16,有,安川L1000A,海1387,8米,,
辽宁富士(安徽）,TA1.75D-H,,MC,,DC220V,400*5*10*16,有,安川L1000A,海1387,8米,,
辽宁富士(安徽）,U1.0DS-H,,MM,,DC220V,480*7*12*18,无,蓝光一体化,海1387,8米,,
辽宁富士-袁总,S1.5C-H,,BCC,,DC110V,400*5*10*16,无,默纳克,海1387,7米,,
辽宁富士-袁总,TA1.0D-H,,MC,,DC110V,400*5*10*16,有,默纳克,海1387,7米,,
辽宁富士-袁总,TA1.0E-H,,MC,,DC110V,400*5*10*16,有,默纳克,海1387,7米,,
辽宁富士-袁总,TA1.5C-H,,MC,,DC110V,400*5*10*16,有,默纳克,海1387,7米,,
辽宁富士-袁总,TA1.75C-H,,MC,,DC110V,400*5*10*16,有,默纳克,海1387,7米,4米,
辽宁三洋,S1.0B-H,,BCC,,AC220V,400*4*10*16,无,默纳克,海1387,8米,,
辽宁三洋,S1.0C-H,,BCC,,AC220V,400*5*10*16,无,默纳克,海1387,7米,,
辽宁三洋,S1.0D-H,,BCC,,AC220V,400*5*10*16,无,默纳克,海1387,7米,,
辽宁三洋,S2.0D-H,,BCC,,AC220V,400*5*10*16,有,默纳克,海1387,7米,,
辽宁三洋,TA1.0B-H,,MC,,DC110V,400*4*10*16,有,蓝光一体化,海1387,7米,,
辽宁三洋,TA1.0C-H,,MC,,DC110V,400*5*10*16,有,默纳克,海1387,7米,,
辽宁三洋,TA1.0D-H,,MC,,DC110V,400*5*10*16,有,默纳克,海1387,7米,,
辽宁三洋,TA1.5C-H,,MC,,DC110V,400*5*10*16,有,默纳克,海1387,7米,,
辽宁三洋,TA1.5D-H,,MC,,DC110V,400*5*10*16,有,默纳克,海1387,7米,,
辽宁三洋,TA1.75C-H,,MC,,DC220V,400*5*10*16,有,蓝光一体化,海1387,7米,,
辽宁三洋,Y1.0D3-H,,AWW,,DC110V,410*8*10*16-3C,有,默纳克,海1387,7米,,
辽宁政达,TA1.75C-H,,MC,,DC220V,400*5*10*16,有,蓝光一体化,海1387,7米,,
菱电电梯有限公司,U2.5FS-H,,MM,,DC110V,480*7*12*18,有,默纳克,海1387,7米,,
菱王电梯股份,Y4.0F3-H,,DNN,,DC110V,480*8*12*18-3D,有,默纳克,海1387,7米,,
柳州富士,S1.5C-H,,BCC,,DC110V,400*5*10*16,无,新时达,海1387,7米配,,
柳州富士,S1.5D-H,,BCC,,DC110V,400*5*10*16,无,新时达,海1387,7米配,,
柳州富士,TA1.75C-H,,MC,,DC110V,400*5*10*16,有,新时达,海1387,7米配,,
美奥快速,TA1.0C-H,,MC,,DC110V,400*5*10*16,有,默纳克,海1387,7米,,
南昌汇鑫（恒兴）,S1.6D-H,,BCC,,AC220V,400*5*10*16,有,CV,海1387,7米,,
南通安川,TA1.0D-H,,MC,,DC110V,400*5*10*16,有,蓝光一体化,海1387,7米,,
南通蒙哥马利,S2.0DL-H,,BCC,,DC110V,480*6*10*16-3AI,有,施耐德,海1387,8米,,
南通蒙哥马利,TA1.0B-H,,MC,,DC110V,400*4*10*16,无,默纳克,海1387,8米,,
南通蒙哥马利,TA1.75C-H,,MC,,DC110V,400*5*10*16,有,默纳克,海1387,8米,,
南通蒙哥马利,TA1.75D-H,,MC,,DC110V,400*5*10*16,有,默纳克,海1387,8米,7米,
宁波晟洋电梯,S1.0D-H,,BCC,,DC110V,400*5*10*16,有,,海1387,7米,,
潘仲华个人（粤东李杜行）,S1.75C-N,,BCC,,DC110V,V400*5*10*16,有,华为,多8192,7米,,
濮阳市天弈信宇石油装备有限公司,BLM-OT45D52V1.0,,TA,,,∮520*5*∮13*20,无,无,无,,,
齐齐哈尔建华,S1.0B-H,,BCC,,AC220V,400*4*10*16,无,默纳克,海1387,7米,,
齐齐哈尔建华,S1.0C-H,,BCC,,AC220V,400*5*10*16,无,默纳克,海1387,7米,,
齐齐哈尔建华,S1.0D-H,,BCC,,AC220V,400*5*10*16,无,默纳克,海1387,7米,,
齐齐哈尔建华,S1.75C-H,,BCC,,AC220V,400*5*10*16,有,蓝光一体化,海1387,7米,,
齐齐哈尔建华,S1.75D-H,,BCC,,AC220V,400*5*10*16,无,默纳克,海1387,7米,,
齐齐哈尔建华,TA1.0B-H,,MC,,DC110V,400*4*10*16,有,默纳克,海1387,7米,,
齐齐哈尔建华,TA1.0C-H,,MC,,DC110V,400*5*10*16,有,蓝光一体化,海1387,7米,,
齐齐哈尔建华,TA1.0D-H,,MC,,DC110V,400*5*10*16,有,默纳克,海1387,7米,,
齐齐哈尔建华,TA1.5C-H,,MC,,DC110V,400*5*10*16,有,蓝光一体化,海1387,7米,,
齐齐哈尔建华,TA1.5D-H,,MC,,DC110V,400*5*10*16,有,蓝光一体化,海1387,7米,,
齐齐哈尔建华,TA1.75C-H,,MC,,DC110V,400*5*10*16,有,默纳克,海1387,7米,,
齐齐哈尔建华,TA1.75D-H,,MC,,DC110V,400*5*10*16,有,蓝光一体化,海1387,7米,,
齐齐哈尔建华,U1.0ES-H,,MM,,DC110V,480*7*12*18,有,默纳克,海1387,7米,,
齐齐哈尔建华,U1.75DS-H,,MM,,DC110V,480*7*12*18,有,蓝光一体化,海1387,7米,7米,
青岛建秋,TA1.5D-H,,MC,,DC110V,400*5*10*16,有,新时达,海1387,10米,,
青海安达安装工程有限公司,S1.6C-H,,BCC,,AC220V,400*5*10*16,有,科比,海1387,7米,,
瑞普兰德电梯有限公司,TA1.0D-H,,MC,,DC110V,400*5*10*16,有,新时达,海1387,7米,,
三洋电梯（珠海）,S2.0D-H,,BCC,,DC110V,400*5*10*16,有,默纳克,海1387,7米配,,
三洋电梯（珠海）,TA1.0A-H,,MC,,DC110V,400*4*10*16,有,默纳克,海1387,7米配,,
三洋电梯（珠海）,TA1.0B-H,,MC,,DC110V,400*4*10*16,有,默纳克,海1387,7米配,,
三洋电梯（珠海）,TA1.0C-H,,MC,,DC110V,400*5*10*16,有,默纳克,海1387,7米配,,
三洋电梯（珠海）,TA1.5B-H,,MC,,DC110V,400*4*10*16,有,默纳克,海1387,7米配,,
三洋电梯（珠海）,TA1.75D-H,,MC,,DC110V,400*5*10*16,有,默纳克,海1387,7米配,,
山东百斯特,S1.0C-H,,BCC,,AC220V,400*5*10*16,无,默纳克,海1387,10米,,
山东百斯特,S1.0D-H,,BCC,,AC220V,400*5*10*16,无,默纳克,海1387,10米,,
山东百斯特,S1.75CL-H,,BCC,,AC220V,480*5*10*16-3U,有,蓝光一体化,海1387,10米,,
山东百斯特,S1.75D-H,,BCC,,AC220V,400*5*10*16,无,默纳克,海1387,10米,,
山东百斯特,S2.0DL-H,,BCC,,AC220V,480*5*10*16-3U,有,默纳克,海1387,10米,,
山东百斯特,TA0.5D-H,,MC,,DC110V,400*5*10*16,有,新时达,海1387,10米,,
山东百斯特,TA1.0B-H,,MC,,DC110V,400*4*10*16,有,默纳克,海1387,10米,,
山东百斯特,TA1.0C-H,,MC,,DC110V,400*5*10*16,有,默纳克,海1387,10米,,
山东百斯特,TA1.0D-H,,MC,,DC110V,400*5*10*16,有,默纳克,海1387,10米,,
山东百斯特,TA1.5C-H,,MC,,DC110V,400*5*10*16,有,默纳克,海1387,10米,,
山东百斯特,TA1.5D-H,,MC,,DC110V,400*5*10*16,有,默纳克,海1387,10米,,
山东百斯特,TA1.6C-H,,MC,,DC110V,400*5*10*16,有,默纳克,海1387,10米,,
